,name,kind,job,event,duration,container,experiment,iteration
164,mlrunner-structure-061753916-6zz9p,Pod,,pulled-timestamp,1741903723.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-static,0
165,mlrunner-structure-061753916-6zz9p,Pod,,pulling-timestamp,1741903492.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-static,0
166,mlrunner-structure-061753916-6zz9p,Pod,,scheduled-timestamp,1741903491.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-static,0
167,mlrunner-structure-061753916-6zz9p,Pod,,created-timestamp,1741903724.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-static,0
168,mlrunner-structure-061753916-6zz9p,Pod,,created,1,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-static,0
169,mlrunner-structure-061753916-6zz9p,Pod,,started-timestamp,1741903724.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-static,0
170,mlrunner-structure-061753916-6zz9p,Pod,,started,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-static,0
171,mlrunner-structure-061753916-6zz9p,Pod,,pulled,231.681003071,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-static,0
172,mlrunner-structure-081585831,Job,mlrunner,successfulcreate-timestamp,1741903491.0,,cpu-static,0
173,mlrunner-structure-081585831,Job,mlrunner,completed-timestamp,1741903832.0,,cpu-static,0
174,mlrunner-structure-081585831,Job,mlrunner,running,341,,cpu-static,0
175,mlrunner-structure-081585831-825gl,Pod,,pulled-timestamp,1741903724.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-static,0
176,mlrunner-structure-081585831-825gl,Pod,,pulling-timestamp,1741903492.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-static,0
177,mlrunner-structure-081585831-825gl,Pod,,scheduled-timestamp,1741903491.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-static,0
178,mlrunner-structure-081585831-825gl,Pod,,created-timestamp,1741903724.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-static,0
179,mlrunner-structure-081585831-825gl,Pod,,created,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-static,0
180,mlrunner-structure-081585831-825gl,Pod,,started-timestamp,1741903724.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-static,0
181,mlrunner-structure-081585831-825gl,Pod,,started,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-static,0
182,mlrunner-structure-081585831-825gl,Pod,,pulled,231.873767259,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-static,0
183,mlrunner-structure-015490701,Job,mlrunner,successfulcreate-timestamp,1741903491.0,,cpu-static,0
184,mlrunner-structure-015490701,Job,mlrunner,completed-timestamp,1741903832.0,,cpu-static,0
185,mlrunner-structure-015490701,Job,mlrunner,running,341,,cpu-static,0
186,mlrunner-structure-015490701-stjf5,Pod,,pulled-timestamp,1741903724.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-static,0
187,mlrunner-structure-015490701-stjf5,Pod,,pulling-timestamp,1741903492.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-static,0
188,mlrunner-structure-015490701-stjf5,Pod,,scheduled-timestamp,1741903491.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-static,0
189,mlrunner-structure-015490701-stjf5,Pod,,created-timestamp,1741903724.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-static,0
190,mlrunner-structure-015490701-stjf5,Pod,,created,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-static,0
191,mlrunner-structure-015490701-stjf5,Pod,,started-timestamp,1741903725.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-static,0
192,mlrunner-structure-015490701-stjf5,Pod,,started,1,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-static,0
193,mlrunner-structure-015490701-stjf5,Pod,,pulled,232.530261536,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-static,0
194,createsim-structure-061753916,Job,createsim,successfulcreate-timestamp,1741903831.0,,cpu-static,0
195,createsim-structure-061753916,Job,createsim,completed-timestamp,1741904366.0,,cpu-static,0
196,createsim-structure-061753916,Job,createsim,running,535,,cpu-static,0
197,createsim-structure-061753916-2mq4h,Pod,createsim,pulled-timestamp,1741903884.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-static,0
198,createsim-structure-061753916-2mq4h,Pod,createsim,pulling-timestamp,1741903832.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-static,0
199,createsim-structure-061753916-2mq4h,Pod,createsim,scheduled-timestamp,1741903831.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-static,0
200,createsim-structure-061753916-2mq4h,Pod,createsim,created-timestamp,1741903884.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-static,0
201,createsim-structure-061753916-2mq4h,Pod,createsim,created,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-static,0
202,createsim-structure-061753916-2mq4h,Pod,createsim,started-timestamp,1741903884.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-static,0
203,createsim-structure-061753916-2mq4h,Pod,createsim,started,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-static,0
204,createsim-structure-061753916-2mq4h,Pod,createsim,pulled,52.445145236,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-static,0
205,createsim-structure-081585831,Job,createsim,successfulcreate-timestamp,1741903832.0,,cpu-static,0
206,createsim-structure-081585831,Job,createsim,completed-timestamp,1741904386.0,,cpu-static,0
207,createsim-structure-081585831,Job,createsim,running,554,,cpu-static,0
208,createsim-structure-081585831-jdw6f,Pod,createsim,pulled-timestamp,1741903884.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-static,0
209,createsim-structure-081585831-jdw6f,Pod,createsim,pulling-timestamp,1741903833.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-static,0
210,createsim-structure-081585831-jdw6f,Pod,createsim,scheduled-timestamp,1741903832.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-static,0
211,createsim-structure-081585831-jdw6f,Pod,createsim,created-timestamp,1741903884.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-static,0
212,createsim-structure-081585831-jdw6f,Pod,createsim,created,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-static,0
213,createsim-structure-081585831-jdw6f,Pod,createsim,started-timestamp,1741903884.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-static,0
214,createsim-structure-081585831-jdw6f,Pod,createsim,started,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-static,0
215,createsim-structure-081585831-jdw6f,Pod,createsim,pulled,51.37038467,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-static,0
216,createsim-structure-015490701,Job,createsim,successfulcreate-timestamp,1741903833.0,,cpu-static,0
217,createsim-structure-015490701,Job,createsim,completed-timestamp,1741904368.0,,cpu-static,0
218,createsim-structure-015490701,Job,createsim,running,535,,cpu-static,0
219,createsim-structure-015490701-ztwlq,Pod,createsim,pulled-timestamp,1741903884.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-static,0
220,createsim-structure-015490701-ztwlq,Pod,createsim,pulling-timestamp,1741903833.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-static,0
221,createsim-structure-015490701-ztwlq,Pod,createsim,scheduled-timestamp,1741903833.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-static,0
222,createsim-structure-015490701-ztwlq,Pod,createsim,created-timestamp,1741903884.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-static,0
223,createsim-structure-015490701-ztwlq,Pod,createsim,created,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-static,0
224,createsim-structure-015490701-ztwlq,Pod,createsim,started-timestamp,1741903884.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-static,0
225,createsim-structure-015490701-ztwlq,Pod,createsim,started,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-static,0
226,createsim-structure-015490701-ztwlq,Pod,createsim,pulled,51.090145533,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-static,0
227,createsim-structure-004396842,Job,createsim,successfulcreate-timestamp,1741903833.0,,cpu-static,0
228,createsim-structure-004396842,Job,createsim,completed-timestamp,1741904386.0,,cpu-static,0
229,createsim-structure-004396842,Job,createsim,running,553,,cpu-static,0
230,createsim-structure-004396842-wqmxj,Pod,createsim,pulled-timestamp,1741903884.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-static,0
231,createsim-structure-004396842-wqmxj,Pod,createsim,pulling-timestamp,1741903833.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-static,0
232,createsim-structure-004396842-wqmxj,Pod,createsim,scheduled-timestamp,1741903833.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-static,0
233,createsim-structure-004396842-wqmxj,Pod,createsim,created-timestamp,1741903884.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-static,0
234,createsim-structure-004396842-wqmxj,Pod,createsim,created,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-static,0
235,createsim-structure-004396842-wqmxj,Pod,createsim,started-timestamp,1741903884.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-static,0
236,createsim-structure-004396842-wqmxj,Pod,createsim,started,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-static,0
237,createsim-structure-004396842-wqmxj,Pod,createsim,pulled,50.909533834,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-static,0
238,createsim-structure-066159450,Job,createsim,successfulcreate-timestamp,1741903837.0,,cpu-static,0
239,createsim-structure-066159450,Job,createsim,completed-timestamp,1741904366.0,,cpu-static,0
240,createsim-structure-066159450,Job,createsim,running,529,,cpu-static,0
241,createsim-structure-066159450-xz2kd,Pod,createsim,pulled-timestamp,1741903884.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-static,0
242,createsim-structure-066159450-xz2kd,Pod,createsim,pulling-timestamp,1741903837.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-static,0
243,createsim-structure-066159450-xz2kd,Pod,createsim,scheduled-timestamp,1741903837.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-static,0
244,createsim-structure-066159450-xz2kd,Pod,createsim,created-timestamp,1741903884.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-static,0
245,createsim-structure-066159450-xz2kd,Pod,createsim,created,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-static,0
246,createsim-structure-066159450-xz2kd,Pod,createsim,started-timestamp,1741903884.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-static,0
247,createsim-structure-066159450-xz2kd,Pod,createsim,started,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-static,0
248,createsim-structure-066159450-xz2kd,Pod,createsim,pulled,47.044827493,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-static,0
249,createsim-structure-085592883-nj2tt,Pod,createsim,pulled-timestamp,1741903884.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-static,0
250,createsim-structure-085592883-nj2tt,Pod,createsim,pulling-timestamp,1741903839.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-static,0
251,createsim-structure-085592883-nj2tt,Pod,createsim,scheduled-timestamp,1741903838.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-static,0
252,createsim-structure-085592883-nj2tt,Pod,createsim,created-timestamp,1741903884.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-static,0
253,createsim-structure-085592883-nj2tt,Pod,createsim,created,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-static,0
254,createsim-structure-085592883-nj2tt,Pod,createsim,started-timestamp,1741903884.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-static,0
255,createsim-structure-085592883-nj2tt,Pod,createsim,started,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-static,0
256,createsim-structure-085592883-nj2tt,Pod,createsim,pulled,45.596484653,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-static,0
257,mlrunner-structure-092670394,Job,mlrunner,successfulcreate-timestamp,1741903937.0,,cpu-static,0
258,mlrunner-structure-092670394,Job,mlrunner,completed-timestamp,1741903977.0,,cpu-static,0
259,mlrunner-structure-092670394,Job,mlrunner,running,40,,cpu-static,0
260,mlrunner-structure-092670394-f9x2s,Pod,,pulled-timestamp,1741903938.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-static,0
261,mlrunner-structure-092670394-f9x2s,Pod,,pulling-timestamp,1741903938.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-static,0
262,mlrunner-structure-092670394-f9x2s,Pod,,scheduled-timestamp,1741903937.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-static,0
263,mlrunner-structure-092670394-f9x2s,Pod,,created-timestamp,1741903938.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-static,0
264,mlrunner-structure-092670394-f9x2s,Pod,,created,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-static,0
265,mlrunner-structure-092670394-f9x2s,Pod,,started-timestamp,1741903938.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-static,0
266,mlrunner-structure-092670394-f9x2s,Pod,,started,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-static,0
267,mlrunner-structure-092670394-f9x2s,Pod,,pulled,0.168654721,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-static,0
268,createsim-structure-092670394,Job,createsim,successfulcreate-timestamp,1741903977.0,,cpu-static,0
269,createsim-structure-092670394,Job,createsim,completed-timestamp,1741904443.0,,cpu-static,0
270,createsim-structure-092670394,Job,createsim,running,466,,cpu-static,0
271,cganalysis-structure-061753916,Job,cganalysis,successfulcreate-timestamp,1741904366.0,,cpu-static,0
272,cganalysis-structure-061753916,Job,cganalysis,completed-timestamp,1741906155.0,,cpu-static,0
273,cganalysis-structure-061753916,Job,cganalysis,running,1789,,cpu-static,0
274,cganalysis-structure-061753916-cfxn9,Pod,cganalysis,pulled-timestamp,1741904368.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-arm,cpu-static,0
275,cganalysis-structure-061753916-cfxn9,Pod,cganalysis,pulling-timestamp,1741904367.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-arm,cpu-static,0
276,cganalysis-structure-061753916-cfxn9,Pod,cganalysis,scheduled-timestamp,1741904366.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-arm,cpu-static,0
277,cganalysis-structure-061753916-cfxn9,Pod,cganalysis,created-timestamp,1741904368.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-arm,cpu-static,0
278,cganalysis-structure-061753916-cfxn9,Pod,cganalysis,created,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-arm,cpu-static,0
279,cganalysis-structure-061753916-cfxn9,Pod,cganalysis,started-timestamp,1741904368.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-arm,cpu-static,0
280,cganalysis-structure-061753916-cfxn9,Pod,cganalysis,started,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-arm,cpu-static,0
281,cganalysis-structure-061753916-cfxn9,Pod,cganalysis,pulled,1.238042398,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-arm,cpu-static,0
282,cganalysis-structure-066159450,Job,cganalysis,successfulcreate-timestamp,1741904366.0,,cpu-static,0
283,cganalysis-structure-066159450,Job,cganalysis,completed-timestamp,1741906156.0,,cpu-static,0
284,cganalysis-structure-066159450,Job,cganalysis,running,1790,,cpu-static,0
285,cganalysis-structure-066159450-j28ch,Pod,cganalysis,pulled-timestamp,1741904368.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-arm,cpu-static,0
286,cganalysis-structure-066159450-j28ch,Pod,cganalysis,pulling-timestamp,1741904367.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-arm,cpu-static,0
287,cganalysis-structure-066159450-j28ch,Pod,cganalysis,scheduled-timestamp,1741904366.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-arm,cpu-static,0
288,cganalysis-structure-066159450-j28ch,Pod,cganalysis,created-timestamp,1741904368.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-arm,cpu-static,0
289,cganalysis-structure-066159450-j28ch,Pod,cganalysis,created,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-arm,cpu-static,0
290,cganalysis-structure-066159450-j28ch,Pod,cganalysis,started-timestamp,1741904368.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-arm,cpu-static,0
291,cganalysis-structure-066159450-j28ch,Pod,cganalysis,started,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-arm,cpu-static,0
292,cganalysis-structure-066159450-j28ch,Pod,cganalysis,pulled,1.033763403,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-arm,cpu-static,0
293,cganalysis-structure-015490701,Job,cganalysis,successfulcreate-timestamp,1741904368.0,,cpu-static,0
294,cganalysis-structure-015490701,Job,cganalysis,completed-timestamp,1741906156.0,,cpu-static,0
295,cganalysis-structure-015490701,Job,cganalysis,running,1788,,cpu-static,0
296,cganalysis-structure-015490701-lgk9w,Pod,cganalysis,pulled-timestamp,1741904369.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-arm,cpu-static,0
297,cganalysis-structure-015490701-lgk9w,Pod,cganalysis,pulling-timestamp,1741904368.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-arm,cpu-static,0
298,cganalysis-structure-015490701-lgk9w,Pod,cganalysis,scheduled-timestamp,1741904368.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-arm,cpu-static,0
299,cganalysis-structure-015490701-lgk9w,Pod,cganalysis,created-timestamp,1741904369.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-arm,cpu-static,0
300,cganalysis-structure-015490701-lgk9w,Pod,cganalysis,created,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-arm,cpu-static,0
301,cganalysis-structure-015490701-lgk9w,Pod,cganalysis,started-timestamp,1741904369.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-arm,cpu-static,0
302,cganalysis-structure-015490701-lgk9w,Pod,cganalysis,started,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-arm,cpu-static,0
303,cganalysis-structure-015490701-lgk9w,Pod,cganalysis,pulled,0.988779894,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-arm,cpu-static,0
304,cganalysis-structure-004396842,Job,cganalysis,successfulcreate-timestamp,1741904386.0,,cpu-static,0
305,cganalysis-structure-004396842,Job,cganalysis,completed-timestamp,1741906175.0,,cpu-static,0
306,cganalysis-structure-004396842,Job,cganalysis,running,1789,,cpu-static,0
307,cganalysis-structure-004396842-szlns,Pod,cganalysis,pulled-timestamp,1741904388.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-arm,cpu-static,0
308,cganalysis-structure-004396842-szlns,Pod,cganalysis,pulling-timestamp,1741904387.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-arm,cpu-static,0
309,cganalysis-structure-004396842-szlns,Pod,cganalysis,scheduled-timestamp,1741904386.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-arm,cpu-static,0
310,cganalysis-structure-004396842-szlns,Pod,cganalysis,created-timestamp,1741904388.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-arm,cpu-static,0
311,cganalysis-structure-004396842-szlns,Pod,cganalysis,created,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-arm,cpu-static,0
312,cganalysis-structure-004396842-szlns,Pod,cganalysis,started-timestamp,1741904388.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-arm,cpu-static,0
313,cganalysis-structure-004396842-szlns,Pod,cganalysis,started,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-arm,cpu-static,0
314,cganalysis-structure-004396842-szlns,Pod,cganalysis,pulled,1.099193246,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-arm,cpu-static,0
